time[sec] pos_L_1[m] pos_L_2[m] pos_L_3[m] phi[deg] theta[deg] psi[deg] thrust[N] 
4.8925000000000001e+000 9.0836976653164425e+002 -4.2780343968701118e-002 2.6310225027884826e-002 -9.0224362179374074e-001 9.9532355506132897e-001 7.8154443548842281e-002 0.0000000000000000e+000 
4.8949999999999996e+000 9.0885629435689157e+002 -4.3112977351569270e-002 2.5953963388531065e-002 -1.1291204326190514e+000 9.9505215820429072e-001 7.6146527387316726e-002 0.0000000000000000e+000 
4.8975000000000000e+000 9.0934276070116164e+002 -4.3445742154062827e-002 2.5591016484611373e-002 -1.3616512824858460e+000 9.9479128694901786e-001 7.4009105022044913e-002 0.0000000000000000e+000 
4.9000000000000004e+000 9.0982916559824275e+002 -4.3778334033106603e-002 2.5223207183614704e-002 -1.5988266663819608e+000 9.9443336614076172e-001 7.1754132760345202e-002 0.0000000000000000e+000 
4.9024999999999999e+000 9.1031550907670623e+002 -4.4110571528051423e-002 2.4849386506559767e-002 -1.8396699371597349e+000 9.9409354203086331e-001 6.9368043272326860e-002 0.0000000000000000e+000 
4.9050000000000002e+000 9.1080179117814964e+002 -4.4442356855199705e-002 2.4467656224317125e-002 -2.0832789418114390e+000 9.9393000775469909e-001 6.6826748918516060e-002 0.0000000000000000e+000 
4.9074999999999998e+000 9.1128801192950925e+002 -4.4773488849472187e-002 2.4077418420063168e-002 -2.3288749900883801e+000 9.9400716601577987e-001 6.4122837355100396e-002 0.0000000000000000e+000 
4.9100000000000001e+000 9.1177417158528101e+002 -4.5103216816187341e-002 2.3685245399519772e-002 -2.5648177610455916e+000 9.9422729537556509e-001 6.1235591354122806e-002 0.0000000000000000e+000 
4.9124999999999996e+000 9.1226027019653566e+002 -4.5431237455773044e-002 2.3290560397526860e-002 -2.7902714120637011e+000 9.9467363431758127e-001 5.8162007782590709e-002 0.0000000000000000e+000 
4.9150000000000000e+000 9.1274630753495501e+002 -4.5757588779281377e-002 2.2890835818373034e-002 -3.0011307601785431e+000 9.9533947618792551e-001 5.4893504596722167e-002 0.0000000000000000e+000 
4.9175000000000004e+000 9.1323228337700027e+002 -4.6082296099910991e-002 2.2485094391527127e-002 -3.1947073302541424e+000 9.9610883012482232e-001 5.1435536972676631e-002 0.0000000000000000e+000 
4.9199999999999999e+000 9.1371819767626903e+002 -4.6405246935137257e-002 2.2072714163584806e-002 -3.3691406168735609e+000 9.9697515229360734e-001 4.7786661996734432e-002 0.0000000000000000e+000 
4.9225000000000003e+000 9.1420405037737737e+002 -4.6726315997062784e-002 2.1652530371341072e-002 -3.5233534621209439e+000 9.9797285334049102e-001 4.3957660069951533e-002 0.0000000000000000e+000 
4.9249999999999998e+000 9.1468984144339856e+002 -4.7045439890183616e-002 2.1222443923932133e-002 -3.6569623306358254e+000 9.9923678814966432e-001 3.9954687344137707e-002 0.0000000000000000e+000 
4.9275000000000002e+000 9.1517557085525391e+002 -4.7362605295830917e-002 2.0781746610794016e-002 -3.7700378066029665e+000 1.0008247636545247e+000 3.5773525496973969e-002 0.0000000000000000e+000 
4.9299999999999997e+000 9.1566123862937752e+002 -4.7677712038307618e-002 2.0329729552713616e-002 -3.8631593821257169e+000 1.0027932191964426e+000 3.1431955966871088e-002 0.0000000000000000e+000 
4.9325000000000001e+000 9.1614684478888216e+002 -4.7990479693794441e-002 1.9868004413581275e-002 -3.9373004530940974e+000 1.0050262895364392e+000 2.6961182964774361e-002 0.0000000000000000e+000 
4.9349999999999996e+000 9.1663238935512243e+002 -4.8300691963788722e-002 1.9398892829940451e-002 -3.9936060074995696e+000 1.0073693103611141e+000 2.2373686631933426e-002 0.0000000000000000e+000 
4.9375000000000000e+000 9.1711787237344038e+002 -4.8607985900218864e-002 1.8924010401633495e-002 -4.0334892838479970e+000 1.0097255302902002e+000 1.7721176736978917e-002 0.0000000000000000e+000 
4.9400000000000004e+000 9.1760329387466561e+002 -4.8912092090859005e-002 1.8444962558419320e-002 -4.0584060237229842e+000 1.0120301437098722e+000 1.3029396277600375e-002 0.0000000000000000e+000 
4.9424999999999999e+000 9.1808865390449898e+002 -4.9212939914724529e-002 1.7961898894270689e-002 -4.0697840819497895e+000 1.0143097586503742e+000 8.3071474165191724e-003 0.0000000000000000e+000 
4.9450000000000003e+000 9.1857395251413641e+002 -4.9510442183589021e-002 1.7474577499626776e-002 -4.0690610637982809e+000 1.0166231316888927e+000 3.5709247792957452e-003 0.0000000000000000e+000 
4.9474999999999998e+000 9.1905918974935332e+002 -4.9804525956574253e-002 1.6982503307417574e-002 -4.0576025580101724e+000 1.0190453012108864e+000 -1.1586493541598734e-003 0.0000000000000000e+000 
4.9500000000000002e+000 9.1954436565048650e+002 -5.0095121514118546e-002 1.6486114044482747e-002 -4.0366385057401644e+000 1.0215750232617495e+000 -5.8653715560832813e-003 0.0000000000000000e+000 
4.9524999999999997e+000 9.2002948026179899e+002 -5.0382130452959473e-002 1.5985409078780322e-002 -4.0073708340914980e+000 1.0242505919878109e+000 -1.0535094318248242e-002 0.0000000000000000e+000 
4.9550000000000001e+000 9.2051453362410609e+002 -5.0665408465164319e-002 1.5480309557801775e-002 -3.9709160646029642e+000 1.0271001108578468e+000 -1.5139930803920636e-002 0.0000000000000000e+000 
4.9574999999999996e+000 9.2099952577823672e+002 -5.0944866115088416e-002 1.4970756005141084e-002 -3.9282638579527029e+000 1.0301540987266142e+000 -1.9655918358426883e-002 0.0000000000000000e+000 
